length_km,ideal,"tha[1.4 V, 200 ps]","dual_naive[1.4 V, 200 ps]","dual_aware[1.4 V, 200 ps]","tha[1.4 V, 1.6 ns]","dual_naive[1.4 V, 1.6 ns]","dual_aware[1.4 V, 1.6 ns]","tha[2.0 V, 1.6 ns]","dual_naive[2.0 V, 1.6 ns]","dual_aware[2.0 V, 1.6 ns]"
297.0,6.837070142923181e-08,0.0,6.837070142923181e-08,6.837070142923181e-08,0.0,6.837070142923181e-08,6.837070142923181e-08,0.0,6.837070142923181e-08,6.837070142923181e-08
298.0,6.363422797576159e-08,0.0,6.363422797576159e-08,6.363422797576159e-08,0.0,6.363422797576159e-08,6.363422797576159e-08,0.0,6.363422797576159e-08,6.363422797576159e-08
299.0,5.912682674716355e-08,0.0,5.912682674716355e-08,5.912682674716355e-08,0.0,5.912682674716355e-08,5.912682674716355e-08,0.0,5.912682674716355e-08,5.912682674716355e-08
300.0,5.483830261860264e-08,0.0,5.483830261860264e-08,5.483830261860264e-08,0.0,5.483830261860264e-08,5.483830261860264e-08,0.0,5.483830261860264e-08,5.483830261860264e-08
301.0,5.075891335239892e-08,0.0,5.075891335239892e-08,5.075891335239892e-08,0.0,5.075891335239892e-08,5.075891335239892e-08,0.0,5.075891335239892e-08,5.075891335239892e-08
302.0,4.687934587971547e-08,0.0,4.687934587971547e-08,4.687934587971547e-08,0.0,4.687934587971547e-08,4.687934587971547e-08,0.0,4.687934587971547e-08,4.687934587971547e-08
303.0,4.3190702183659074e-08,0.0,4.3190702183659074e-08,4.3190702183659074e-08,0.0,4.3190702183659074e-08,4.3190702183659074e-08,0.0,4.3190702183659074e-08,4.3190702183659074e-08
304.0,3.9684472455612396e-08,0.0,3.9684472455612396e-08,3.9684472455612396e-08,0.0,3.9684472455612396e-08,3.9684472455612396e-08,0.0,3.9684472455612396e-08,3.9684472455612396e-08
305.0,3.635252853596282e-08,0.0,3.635252853596282e-08,3.635252853596282e-08,0.0,3.635252853596282e-08,3.635252853596282e-08,0.0,3.635252853596282e-08,3.635252853596282e-08
306.0,3.3187097670458486e-08,0.0,3.3187097670458486e-08,3.3187097670458486e-08,0.0,3.3187097670458486e-08,3.3187097670458486e-08,0.0,3.3187097670458486e-08,3.3187097670458486e-08
307.0,3.0180749442274455e-08,0.0,3.0180749442274455e-08,3.0180749442274455e-08,0.0,3.0180749442274455e-08,3.0180749442274455e-08,0.0,3.0180749442274455e-08,3.0180749442274455e-08
308.0,2.732638063293861e-08,0.0,2.732638063293861e-08,2.732638063293861e-08,0.0,2.732638063293861e-08,2.732638063293861e-08,0.0,2.732638063293861e-08,2.732638063293861e-08
309.0,2.461720002742547e-08,0.0,2.461720002742547e-08,2.461720002742547e-08,0.0,2.461720002742547e-08,2.461720002742547e-08,0.0,2.461720002742547e-08,2.461720002742547e-08
310.0,2.204671398679497e-08,0.0,2.204671398679497e-08,2.204671398679497e-08,0.0,2.204671398679497e-08,2.204671398679497e-08,0.0,2.204671398679497e-08,2.204671398679497e-08
311.0,1.9608715248809416e-08,0.0,1.9608715248809416e-08,1.9608715248809416e-08,0.0,1.9608715248809416e-08,1.9608715248809416e-08,0.0,1.9608715248809416e-08,1.9608715248809416e-08
312.0,1.7297266577490075e-08,0.0,1.7297266577490075e-08,1.7297266577490075e-08,0.0,1.7297266577490075e-08,1.7297266577490075e-08,0.0,1.7297266577490075e-08,1.7297266577490075e-08
313.0,1.5106690173915258e-08,0.0,1.5106690173915258e-08,1.5106690173915258e-08,0.0,1.5106690173915258e-08,1.5106690173915258e-08,0.0,1.5106690173915258e-08,1.5106690173915258e-08
314.0,1.3031557168822403e-08,0.0,1.3031557168822403e-08,1.3031557168822403e-08,0.0,1.3031557168822403e-08,1.3031557168822403e-08,0.0,1.3031557168822403e-08,1.3031557168822403e-08
315.0,1.106667079824642e-08,0.0,1.106667079824642e-08,1.106667079824642e-08,0.0,1.106667079824642e-08,1.106667079824642e-08,0.0,1.106667079824642e-08,1.106667079824642e-08
316.0,9.207066786281553e-09,0.0,9.207066786281553e-09,9.207066786281553e-09,0.0,9.207066786281553e-09,9.207066786281553e-09,0.0,9.207066786281553e-09,9.207066786281553e-09
317.0,7.447992236783189e-09,0.0,7.447992236783189e-09,7.447992236783189e-09,0.0,7.447992236783189e-09,7.447992236783189e-09,0.0,7.447992236783189e-09,7.447992236783189e-09
318.0,5.784900555620761e-09,0.0,5.784900555620761e-09,5.784900555620761e-09,0.0,5.784900555620761e-09,5.784900555620761e-09,0.0,5.784900555620761e-09,5.784900555620761e-09
319.0,4.213442187235059e-09,0.0,4.213442187235059e-09,4.213442187235059e-09,0.0,4.213442187235059e-09,4.213442187235059e-09,0.0,4.213442187235059e-09,4.213442187235059e-09
320.0,2.7294568212402023e-09,0.0,2.7294568212402023e-09,2.7294568212402023e-09,0.0,2.7294568212402023e-09,2.7294568212402023e-09,0.0,2.7294568212402023e-09,2.7294568212402023e-09
321.0,1.3289605396849102e-09,0.0,1.3289605396849102e-09,1.3289605396849102e-09,0.0,1.3289605396849102e-09,1.3289605396849102e-09,0.0,1.3289605396849102e-09,1.3289605396849102e-09
322.0,8.141412391494346e-12,0.0,8.141412391494346e-12,8.141412391494346e-12,0.0,8.141412391494346e-12,8.141412391494346e-12,0.0,8.141412391494346e-12,8.141412391494346e-12
323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
