topology,instance,instance_seed,n_requests,n_bundles,A_conventional,B_conventional,D_conventional,A_resource_aware,B_resource_aware,D_resource_aware,B_ratio,D_ratio,B_per_resource_mean,B_per_resource_min,B_per_resource_max,B_per_resource_n,D_per_resource_mean,D_per_resource_min,D_per_resource_max,D_per_resource_n,B_ratio_per,D_ratio_per,B_tighter,D_tighter,B_n_tightened,D_n_tightened
grid3x3_c4,req8,89,8,43,5.637093637088,5.637093637088,5.637093637088,5.637093637088,5.637093637088,5.637093637088,1.0,1.0,3.5715560859413666,0.01654766583320355,5.637093637088,12,3.6804978601086997,5.637088e-06,5.637093637088,9,0.6335811174827947,0.6529069937553786,False,False,11,7
grid3x3_c4,req16,89,16,67,5.637093637088,5.637093637088,5.637093637088,5.637093637088,5.637093637088,5.637093637088,1.0,1.0,3.6022835132287874,0.20091222955772908,5.637093637088,12,4.358635743612414,0.20091222955772908,5.637093637088,9,0.6390320518233663,0.7732061988354677,False,False,11,7
grid3x3_c4,req24,89,24,118,5.637093637088,5.637093637088,5.637093637088,5.637093637088,5.637093637088,5.637093637088,1.0,1.0,4.698605460421333,4.048062917087998,5.637093637088,12,5.105084614865778,4.164528737087997,5.637093637088,9,0.8335155956090398,0.9056235257966999,False,False,11,7
grid3x3_c4,req8,90,8,52,3.7004643004605997,3.7004643004605997,3.7004643004605997,3.7004643004605997,3.7004643004605997,3.7004643004605997,1.0,1.0,2.444931001468933,0.19220554046059984,3.7004643004605997,12,1.914299384368933,3.7004605999999994e-06,3.7004643004605997,9,0.6607092523942497,0.5173132960992648,False,False,10,7
grid3x3_c4,req16,90,16,89,4.738457663452925,4.738457663452925,4.738457663452925,4.738457663452925,4.738457663452925,4.738457663452925,1.0,1.0,3.4046790996570917,1.9003805122029245,4.738457663452925,12,3.7157435176195914,0.6736788759529249,4.738457663452925,9,0.7185205274528282,0.7841672927202901,False,False,10,6
grid3x3_c4,req24,90,24,129,4.738457663452925,4.738457663452925,4.738457663452925,4.738457663452925,4.738457663452925,4.738457663452925,1.0,1.0,3.852991790952925,2.6884650134529244,4.738457663452925,12,4.1655915970640365,3.5475522147029244,4.738457663452925,9,0.813132049415683,0.8791028416678013,False,False,10,6
grid3x3_c4,req8,91,8,29,4.478890478886,4.478890478886,4.478890478886,4.478890478886,4.478890478886,4.478890478886,1.0,1.0,2.0919864782989626,4.478886e-06,4.478890478886,10,2.5949184064780058,0.06963024599558863,4.478890478886,8,0.46707694420321844,0.5793663450157459,False,False,9,6
grid3x3_c4,req16,91,16,58,4.478890478886,4.478890478886,4.478890478886,4.478890478886,4.478890478886,4.478890478886,1.0,1.0,2.3325710217538775,4.478886e-06,4.478890478886,12,2.713302434844495,4.478886e-06,4.478890478886,9,0.5207921543850833,0.60579789741127,False,False,11,7
grid3x3_c4,req24,91,24,82,4.478890478886,4.478890478886,4.478890478886,4.478890478886,4.478890478886,4.478890478886,1.0,1.0,3.4136924365526657,2.230403542885999,4.478890478886,12,3.591810134441555,0.8034084788859999,4.478890478886,9,0.7621736795407704,0.8019419432946077,False,False,11,7
grid3x3_c4,req8,92,8,38,4.56330931330475,4.56330931330475,4.56330931330475,4.56330931330475,4.56330931330475,4.56330931330475,1.0,1.0,3.6110858693632815,0.13999159965594507,4.56330931330475,12,2.809887107370061,0.03500132239254877,4.56330931330475,9,0.7913305063136585,0.6157564421893504,False,False,8,6
grid3x3_c4,req16,92,16,86,5.900300900295001,5.900300900295001,5.900300900295001,5.900300900295001,5.900300900295001,5.900300900295001,1.0,1.0,4.364435697586666,2.4450291427949997,5.900300900295001,12,4.704023294739445,3.5510269002950006,5.900300900295001,9,0.7396971394066453,0.7972514239916569,False,False,11,7
grid3x3_c4,req24,92,24,113,5.900300900295001,5.900300900295001,5.900300900295001,5.900300900295001,5.900300900295001,5.900300900295001,1.0,1.0,4.440445197586667,2.4450291427949997,5.900300900295001,12,4.805369294739444,4.107599300294997,5.900300900295001,9,0.752579448509932,0.8144278361293722,False,False,11,7
grid3x3_c4,req8,93,8,33,4.262670262665999,4.262670262665999,4.262670262665999,4.262670262665999,4.262670262665999,4.262670262665999,1.0,1.0,2.6039349119409994,0.6583020073659995,4.262670262665999,12,1.7063200482826661,4.262665999999999e-06,4.262670262665999,9,0.6108694202193397,0.4002936992868605,False,False,11,7
grid3x3_c4,req16,93,16,73,4.262670262665999,4.262670262665999,4.262670262665999,4.262670262665999,4.262670262665999,4.262670262665999,1.0,1.0,3.0453026103743324,1.982405102665999,4.262670262665999,12,3.214687090443777,0.4956044726659998,4.262670262665999,9,0.7144119584022693,0.7541486655909475,False,False,11,7
grid3x3_c4,req24,93,24,125,4.262670262665999,4.262670262665999,4.262670262665999,4.262670262665999,4.262670262665999,4.262670262665999,1.0,1.0,3.5542816001659987,1.982405102665999,4.262670262665999,12,3.7300555912771096,1.982405102665999,4.262670262665999,9,0.8338157495539068,0.8750514023911912,False,False,11,7
grid3x3_c4,req8,94,8,43,3.5178522678487494,3.5178522678487494,3.5178522678487494,3.5178522678487494,3.5178522678487494,3.5178522678487494,1.0,1.0,2.313605619347544,3.517848749999999e-06,3.5178522678487494,12,2.3958263441837957,0.7508820178487497,3.5178522678487494,9,0.6576756052244255,0.6810480263996136,False,False,8,7
grid3x3_c4,req16,94,16,87,5.07596592596085,5.07596592596085,5.07596592596085,5.07596592596085,5.07596592596085,5.07596592596085,1.0,1.0,3.904108117121266,2.4627501928358484,5.07596592596085,12,4.131100308219183,2.4627501928358484,5.07596592596085,9,0.7691359977721366,0.8138550117310313,False,False,8,5
grid3x3_c4,req24,94,24,129,5.07596592596085,5.07596592596085,5.07596592596085,5.07596592596085,5.07596592596085,5.07596592596085,1.0,1.0,4.075101204412933,2.953528857210849,5.07596592596085,12,4.36078621189974,3.517853825960849,5.07596592596085,9,0.8028228053247896,0.859104705489974,False,False,8,5
grid3x3_c4,req8,95,8,42,4.208007208003,4.208007208003,4.208007208003,4.208007208003,4.208007208003,4.208007208003,1.0,1.0,1.4963149336279997,0.8061473080029999,4.208007208003,12,2.0099764971696663,0.4099859080029999,4.208007208003,9,0.3555875405304042,0.4776551934956271,False,False,11,7
grid3x3_c4,req16,95,16,84,5.046991046985999,5.046991046985999,5.046991046985999,5.046991046985999,5.046991046985999,5.046991046985999,1.0,1.0,3.21965825776104,1.3266739303862443,5.046991046985999,12,3.877506699586027,1.3266739303862443,5.046991046985999,9,0.6379361936224912,0.7682808753745711,False,False,11,7
grid3x3_c4,req24,95,24,133,5.046991046985999,5.046991046985999,5.046991046985999,5.046991046985999,5.046991046985999,5.046991046985999,1.0,1.0,3.641583784069333,1.5865558494859993,5.046991046985999,12,4.232163156986,2.435650046986,5.046991046985999,9,0.7215356140257158,0.8385517464932686,False,False,11,7
grid3x3_c4,req8,96,8,33,4.590212865208276,4.590212865208276,4.590212865208276,4.590212865208276,4.590212865208276,4.590212865208276,1.0,1.0,2.0662509637314708,4.590208275000001e-06,4.590212865208276,12,2.336745647069386,0.4122289902082748,4.590212865208276,9,0.4501427328986663,0.5090713035948408,False,False,8,6
grid3x3_c4,req16,96,16,63,5.09192214191705,5.09192214191705,5.09192214191705,5.09192214191705,5.09192214191705,5.09192214191705,1.0,1.0,4.050365243260799,2.95604109191705,5.09192214191705,12,3.390444963395522,0.9240422602232996,5.09192214191705,9,0.7954491703472676,0.6658477621810334,False,False,10,6
grid3x3_c4,req24,96,24,109,5.09192214191705,5.09192214191705,5.09192214191705,5.09192214191705,5.09192214191705,5.09192214191705,1.0,1.0,4.350181921083716,2.95604109191705,5.09192214191705,12,4.56694056691705,3.213088616917049,5.09192214191705,9,0.8543300152358423,0.896899135460396,False,False,10,6
grid3x3_c4,req8,97,8,33,4.19001419001,4.19001419001,4.19001419001,4.19001419001,4.19001419001,4.19001419001,1.0,1.0,2.1809956318281816,4.1900099999999995e-06,4.19001419001,11,2.2092731019544445,4.1900099999999995e-06,4.19001419001,9,0.5205222543227177,0.5272710310198667,False,False,10,7
grid3x3_c4,req16,97,16,72,5.9358689358630015,5.9358689358630015,5.9358689358630015,5.9358689358630015,5.9358689358630015,5.9358689358630015,1.0,1.0,3.701437658985331,0.24106298333097345,5.9358689358630015,12,4.341342386140778,2.019227935863,5.9358689358630015,9,0.6235713252734055,0.7313743670975446,False,False,11,7
grid3x3_c4,req24,97,24,103,5.9358689358630015,5.9358689358630015,5.9358689358630015,5.9358689358630015,5.9358689358630015,5.9358689358630015,1.0,1.0,3.7617019208523246,0.9642341257348939,5.9358689358630015,12,4.341342386140778,2.019227935863,5.9358689358630015,9,0.6337238846574061,0.7313743670975446,False,False,11,7
grid3x3_c4,req8,98,8,20,3.4714809714775,3.4714809714775,3.4714809714775,3.4714809714775,3.4714809714775,3.4714809714775,1.0,1.0,0.8375673214774999,3.4714774999999994e-06,3.4714809714775,10,0.62550694804,3.4714774999999994e-06,3.4714809714775,8,0.24127089514796396,0.18018446685415,False,False,9,7
grid3x3_c4,req16,98,16,35,3.4714809714775,3.4714809714775,3.4714809714775,3.4714809714775,3.4714809714775,3.4714809714775,1.0,1.0,1.0830711558195747,0.20130651389847914,3.4714809714775,12,1.7448163122581528,0.20130651389847914,3.4714809714775,9,0.31199109680229875,0.5026143961594409,False,False,11,7
grid3x3_c4,req24,98,24,71,4.290258290254,4.290258290254,4.290258290254,4.290258290254,4.290258290254,4.290258290254,1.0,1.0,2.808475507219996,0.20130733267497916,4.290258290254,12,2.9189543299674416,0.20130733267497916,4.290258290254,9,0.6546168825312667,0.680367971457175,False,False,11,7
grid3x3_c4,req8,99,8,29,4.1491926491885005,4.1491926491885005,4.1491926491885005,4.1491926491885005,4.1491926491885005,4.1491926491885005,1.0,1.0,1.2051800165843332,4.1491885e-06,4.1491926491885005,12,1.296024329187606,4.1491885e-06,4.1491926491885005,9,0.2904613303072448,0.31235578551434157,False,False,11,7
grid3x3_c4,req16,99,16,77,4.1491926491885005,4.1491926491885005,4.1491926491885005,4.1491926491885005,4.1491926491885005,4.1491926491885005,1.0,1.0,2.000252890523211,0.15679764292367443,4.1491926491885005,12,2.279716611380172,0.7230723770009998,4.1491926491885005,9,0.48208243377526,0.5494361925629168,False,False,11,7
grid3x3_c4,req24,99,24,110,5.334480334475001,5.334480334475001,5.334480334475001,5.334480334475001,5.334480334475001,5.334480334475001,1.0,1.0,3.396236290155212,1.278012050431272,5.334480334475001,12,3.846174782081252,1.278012050431272,5.334480334475001,9,0.6366573831393563,0.7210027108403949,False,False,11,7
chain10_c6,req8,10,8,15,4.264273904269641,4.264273904269641,4.264273904269641,4.264273904269641,4.264273904269641,4.264273904269641,1.0,1.0,1.219795850118529,4.264269640000001e-06,4.264273904269641,9,0.9728460391320402,4.264269640000001e-06,4.264273904269641,10,0.28605007030556784,0.22813873146327907,False,False,7,8
chain10_c6,req16,10,16,31,4.264273904269641,4.264273904269641,4.264273904269641,4.264273904269641,4.264273904269641,4.264273904269641,1.0,1.0,2.298338151878529,4.264269640000001e-06,4.264273904269641,9,2.2224766445856403,4.264269640000001e-06,4.264273904269641,10,0.5389752636614872,0.5211852461823258,False,False,7,7
chain10_c6,req24,10,24,49,4.264273904269641,4.264273904269641,4.264273904269641,4.264273904269641,4.264273904269641,4.264273904269641,1.0,1.0,2.523484624135525,4.264269640000001e-06,4.264273904269641,9,2.62442842943764,4.264269640000001e-06,4.264273904269641,10,0.5917735775858264,0.6154455572869999,False,False,7,7
chain10_c6,req8,11,8,13,5.383129383124001,5.383129383124001,5.383129383124001,5.383129383124001,4.031869383124001,4.031869383124001,0.7489824405417095,0.7489824405417095,0.5039883831240002,5.383124000000001e-06,4.031869383124001,8,0.49346316691112196,5.383124000000001e-06,4.031869383124001,9,0.09362368006683869,0.09166845746976075,True,True,8,9
chain10_c6,req16,11,16,19,5.383129383124001,5.383129383124001,5.383129383124001,5.383129383124001,4.031869383124001,5.383129383124001,0.7489824405417095,1.0,1.4898526217320724,5.383124000000001e-06,4.031869383124001,8,1.4980617700357444,5.383124000000001e-06,5.383129383124001,9,0.2767632943028881,0.27828827126692085,True,False,8,8
chain10_c6,req24,11,24,30,5.383129383124001,5.383129383124001,5.383129383124001,5.383129383124001,4.031869383124001,5.383129383124001,0.7489824405417095,1.0,2.5060697999352723,5.383124000000001e-06,4.031869383124001,8,3.1275611815766227,5.383124000000001e-06,5.383129383124001,9,0.465541439110074,0.5809931285288186,True,False,8,8
chain10_c6,req8,12,8,15,4.304443464439161,4.304443464439161,4.304443464439161,4.304443464439161,4.304443464439161,4.304443464439161,1.0,1.0,1.0193430382577522,4.304439160000001e-06,4.304443464439161,8,1.697783579307132,4.304439160000001e-06,4.304443464439161,9,0.2368118077700355,0.3944258051785892,False,False,7,7
chain10_c6,req16,12,16,28,4.304443464439161,4.304443464439161,4.304443464439161,4.304443464439161,4.304443464439161,4.304443464439161,1.0,1.0,2.094341820642353,4.304439160000001e-06,4.304443464439161,9,2.2739909845962964,4.304439160000001e-06,4.304443464439161,10,0.48655345062482575,0.5282891977517428,False,False,7,7
chain10_c6,req24,12,24,43,4.304443464439161,4.304443464439161,4.304443464439161,4.304443464439161,4.304443464439161,4.304443464439161,1.0,1.0,2.8581040482080495,4.304439160000001e-06,4.304443464439161,9,3.0816075135191605,4.304439160000001e-06,4.304443464439161,10,0.663989217612001,0.7159131114109482,False,False,7,7
chain10_c6,req8,13,8,13,4.321470321466,4.321470321466,4.321470321466,4.321470321466,4.321470321466,4.321470321466,1.0,1.0,0.6217057073974415,4.3214659999999995e-06,4.321470321466,9,1.038728538125104,4.3214659999999995e-06,4.321470321466,10,0.14386439363224326,0.2403646122398289,False,False,8,8
chain10_c6,req16,13,16,27,4.321470321466,4.321470321466,4.321470321466,4.321470321466,4.321470321466,4.321470321466,1.0,1.0,1.9404585360549187,4.3214659999999995e-06,4.321470321466,9,2.0487033951351488,4.3214659999999995e-06,4.321470321466,10,0.44902738922354657,0.4740755443717022,False,False,8,8
chain10_c6,req24,13,24,43,4.973898973894,4.973898973894,4.973898973894,4.973898973894,4.973898973894,4.973898973894,1.0,1.0,2.666497673040667,4.973894e-06,4.973898973894,9,3.256861773894,4.973894e-06,4.973898973894,10,0.536098076586606,0.6547904955424226,False,False,8,8
chain10_c6,req8,14,8,15,3.62654362654,3.62654362654,3.62654362654,3.62654362654,3.62654362654,3.62654362654,1.0,1.0,1.5127404643666402,3.62654e-06,3.62654362654,8,0.9863671426634549,3.62654e-06,3.62654362654,9,0.41713008863205386,0.27198546170655735,False,False,7,7
chain10_c6,req16,14,16,29,3.8790984390945598,3.8790984390945598,3.8790984390945598,3.8790984390945598,3.8790984390945598,3.8790984390945598,1.0,1.0,2.4664120814574173,0.8626408316811205,3.8790984390945598,8,1.7602573105711752,3.87909456e-06,3.8790984390945598,9,0.635820956900778,0.4537800053823965,False,False,5,7
chain10_c6,req24,14,24,46,3.8790984390945598,3.8790984390945598,3.8790984390945598,3.8790984390945598,3.8790984390945598,3.8790984390945598,1.0,1.0,2.6250133665654656,3.87909456e-06,3.8790984390945598,9,2.459489781818375,3.87909456e-06,3.8790984390945598,10,0.6767070771161413,0.6340364444044522,False,False,6,7
chain10_c6,req8,15,8,22,3.793407473403681,3.793407473403681,3.793407473403681,3.793407473403681,3.793407473403681,3.793407473403681,1.0,1.0,1.1464416780836801,3.7934036800000006e-06,3.793407473403681,8,2.2272621086466207,3.7934036800000006e-06,3.793407473403681,9,0.3022194916105391,0.5871402226790529,False,False,7,7
chain10_c6,req16,15,16,34,4.658988658984001,4.658988658984001,4.658988658984001,4.658988658984001,4.658988658984001,4.658988658984001,1.0,1.0,2.5629737979310914,4.658984e-06,4.658988658984001,8,2.7188079214624965,4.658984e-06,4.658988658984001,9,0.5501137662116582,0.5835618243499642,False,False,7,7
chain10_c6,req24,15,24,54,4.658988658984001,4.658988658984001,4.658988658984001,4.658988658984001,4.658988658984001,4.658988658984001,1.0,1.0,2.9983961682462223,4.658984e-06,4.658988658984001,9,3.2892075164720005,4.658984e-06,4.658988658984001,10,0.643572326037834,0.7059917413899195,False,False,8,8
chain10_c6,req8,16,8,18,4.688130688126001,4.688130688126001,4.688130688126001,4.688130688126001,4.688130688126001,4.688130688126001,1.0,1.0,1.438787879330776,4.688126e-06,4.688130688126001,6,1.6780235738402858,4.688126e-06,4.688130688126001,7,0.30690012182785514,0.3579302040556055,False,False,5,5
chain10_c6,req16,16,16,33,4.688130688126001,4.688130688126001,4.688130688126001,4.688130688126001,4.688130688126001,4.688130688126001,1.0,1.0,1.837784777014889,4.688126e-06,4.688130688126001,9,2.1239522321260003,4.688126e-06,4.688130688126001,10,0.39200800900657307,0.45304885324666866,False,False,8,8
chain10_c6,req24,16,24,52,4.688130688126001,4.688130688126001,4.688130688126001,4.688130688126001,4.688130688126001,4.688130688126001,1.0,1.0,2.205886338201873,4.688126e-06,4.688130688126001,9,2.5479811059212274,4.688126e-06,4.688130688126001,10,0.47052577774525267,0.543496176924995,False,False,8,8
chain10_c6,req8,17,8,14,3.6495318895282405,3.6495318895282405,3.6495318895282405,3.6495318895282405,3.6495318895282405,3.6495318895282405,1.0,1.0,0.8945707607340257,3.6495282400000003e-06,3.6495318895282405,7,1.2389409018333026,3.6495282400000003e-06,3.6495318895282405,8,0.24511931606923515,0.33947940156058076,False,False,6,6
chain10_c6,req16,17,16,23,3.6495318895282405,3.6495318895282405,3.6495318895282405,3.6495318895282405,3.6495318895282405,3.6495318895282405,1.0,1.0,1.977376388468292,3.6495282400000003e-06,3.6495318895282405,8,1.8114911054137286,3.6495282400000003e-06,3.6495318895282405,9,0.5418164434025261,0.49636259121656623,False,False,6,6
chain10_c6,req24,17,24,38,4.717380717376001,4.717380717376001,4.717380717376001,4.717380717376001,4.717380717376001,4.717380717376001,1.0,1.0,2.5545380949351344,4.717376e-06,4.717380717376001,9,2.707254182319221,4.717376e-06,4.717380717376001,10,0.5415162031603149,0.5738892712956833,False,False,8,8
chain10_c6,req8,18,8,14,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,1.0,1.0,0.6478507989298402,4.283756000000001e-06,4.283760283756001,7,1.3494006587560001,4.283756000000001e-06,4.283760283756001,8,0.15123413917125275,0.3150037745746234,False,False,6,6
chain10_c6,req16,18,16,32,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,1.0,1.0,2.0265220324583924,4.283756000000001e-06,4.283760283756001,8,2.4113802142156002,4.283756000000001e-06,4.283760283756001,9,0.4730708298834915,0.5629120339341916,False,False,7,7
chain10_c6,req24,18,24,47,4.373022373018001,4.373022373018001,4.373022373018001,4.373022373018001,4.373022373018001,4.373022373018001,1.0,1.0,2.7433607838243925,0.42144798743713613,4.373022373018001,8,2.928857992566297,4.373018e-06,4.373022373018001,9,0.6273374681893263,0.6697560045971072,False,False,7,7
chain10_c6,req8,19,8,11,3.3754125898092147,3.3754125898092147,3.3754125898092147,3.3754125898092147,3.3754125898092147,3.3754125898092147,1.0,1.0,0.8345036437185478,3.3754092144e-06,3.3754125898092147,9,0.5108738329234738,3.3754092144e-06,3.3754125898092147,10,0.24723011528665173,0.15135152202307495,False,False,7,9
chain10_c6,req16,19,16,30,4.922868922864001,4.922868922864001,4.922868922864001,4.922868922864001,4.922868922864001,4.922868922864001,1.0,1.0,1.7626652257546669,4.922864000000001e-06,4.922868922864001,9,1.8627388569938694,4.922864000000001e-06,4.922868922864001,10,0.3580565018841072,0.37838481710176736,False,False,8,8
chain10_c6,req24,19,24,44,4.922868922864001,4.922868922864001,4.922868922864001,4.922868922864001,4.922868922864001,4.922868922864001,1.0,1.0,2.552719138828445,4.922864000000001e-06,4.922868922864001,9,3.2245925126048,0.12398670027200001,4.922868922864001,10,0.5185429835380093,0.6550230288741495,False,False,8,8
chain10_c6,req8,20,8,13,3.6338876338840005,3.6338876338840005,3.6338876338840005,3.6338876338840005,3.6338876338840005,3.3313962738839997,1.0,0.9167581965993017,0.8479542081062222,3.6338840000000005e-06,3.6338876338840005,9,0.8372636191147691,3.6338840000000005e-06,3.3313962738839997,10,0.23334629287915135,0.23040437775448724,False,True,8,10
chain10_c6,req16,20,16,24,3.6338876338840005,3.6338876338840005,3.6338876338840005,3.6338876338840005,3.6338876338840005,3.6338876338840005,1.0,1.0,1.2662607948304876,3.6338840000000005e-06,3.6338876338840005,9,1.8133921909154949,3.6338840000000005e-06,3.6338876338840005,10,0.34845898453857055,0.49902263735582014,False,False,8,8
chain10_c6,req24,20,24,39,5.278693278688001,5.278693278688001,5.278693278688001,5.278693278688001,5.278693278688001,5.278693278688001,1.0,1.0,2.893719186776328,0.010697081242948337,5.278693278688001,9,3.4807217702603443,0.11773246417144007,5.278693278688001,10,0.5481885447785575,0.6593907973992882,False,False,8,8
chain10_c6,req8,21,8,9,3.401318243074842,3.401318243074842,3.401318243074842,3.401318243074842,0.0831200935518018,0.0831200935518018,0.024437611423463866,0.024437611423463866,0.02078257437408177,3.4013148417599998e-06,0.0831200935518018,4,0.02770896539382844,3.4013148417599998e-06,0.0831200935518018,6,0.006110152855115967,0.008146537140487955,True,True,4,6
chain10_c6,req16,21,16,28,4.3186379186336,4.3186379186336,4.3186379186336,4.3186379186336,4.3186379186336,4.3186379186336,1.0,1.0,1.990186873985849,4.3186335999999995e-06,4.3186379186336,9,2.345846903599904,4.3186335999999995e-06,4.3186379186336,10,0.46083670626768736,0.543191382977094,False,False,7,7
chain10_c6,req24,21,24,37,4.3186379186336,4.3186379186336,4.3186379186336,4.3186379186336,4.3186379186336,4.3186379186336,1.0,1.0,2.322183632279396,4.3186335999999995e-06,4.3186379186336,9,2.417325877380752,4.3186335999999995e-06,4.3186379186336,10,0.537712046258818,0.5597426602843297,False,False,7,7
chain10_c6,req8,22,8,10,6.057167057161001,6.057167057161001,6.057167057161001,6.057167057161001,0.6526983052302641,6.057167057161001,0.10775636515730908,1.0,0.15554530856239204,6.057161e-06,0.6526983052302641,7,0.673023946049889,6.057161e-06,6.057167057161001,9,0.025679547401371534,0.11111199999911112,True,False,7,8
chain10_c6,req16,22,16,23,6.057167057161001,6.057167057161001,6.057167057161001,6.057167057161001,6.057167057161001,6.057167057161001,1.0,1.0,2.309729233293182,6.057161e-06,6.057167057161001,9,2.6779626605998916,6.057161e-06,6.057167057161001,10,0.3813216989883971,0.44211471061111113,False,False,8,8
chain10_c6,req24,22,24,43,6.057167057161001,6.057167057161001,6.057167057161001,6.057167057161001,6.057167057161001,6.057167057161001,1.0,1.0,2.615902888041783,6.057161e-06,6.057167057161001,9,3.191237944057353,6.057161e-06,6.057167057161001,10,0.4318690343779058,0.5268532160235793,False,False,8,8
chain10_c6,req8,23,8,16,4.382184382180001,4.382184382180001,4.382184382180001,4.382184382180001,2.55058182266,4.382184382180001,0.5820343463939699,1.0,0.7077459035752397,4.3821800000000005e-06,2.55058182266,8,0.8659591262623915,4.3821800000000005e-06,4.382184382180001,9,0.16150527724329983,0.19760901202235667,True,False,8,8
chain10_c6,req16,23,16,29,4.382184382180001,4.382184382180001,4.382184382180001,4.382184382180001,3.8085243821800003,4.382184382180001,0.8690926830160847,1.0,2.2949535047179914,4.3821800000000005e-06,3.8085243821800003,9,2.5191100706897602,4.3821800000000005e-06,4.382184382180001,10,0.5237008086766817,0.5748525965574687,True,False,9,9
chain10_c6,req24,23,24,40,4.75316475316,4.75316475316,4.75316475316,4.75316475316,4.75316475316,4.75316475316,1.0,1.0,2.612211711280569,4.75316e-06,4.75316475316,9,3.03282041066976,4.75316e-06,4.75316475316,10,0.5495731469320346,0.63806338895648,False,False,8,8
chain10_c6,req8,24,8,19,4.977921977917001,4.977921977917001,4.977921977917001,4.977921977917001,4.977921977917001,4.977921977917001,1.0,1.0,2.4676700464884287,4.977917e-06,4.977921977917001,7,2.2604789272642116,4.977917e-06,4.977921977917001,8,0.4957229256375406,0.4541009154607327,False,False,6,7
chain10_c6,req16,24,16,33,4.977921977917001,4.977921977917001,4.977921977917001,4.977921977917001,4.977921977917001,4.977921977917001,1.0,1.0,2.201730034004889,4.977917e-06,4.977921977917001,9,1.9368442469707976,4.977917e-06,4.977921977917001,10,0.4422990243262506,0.3890869032425585,False,False,8,9
chain10_c6,req24,24,24,51,4.977921977917001,4.977921977917001,4.977921977917001,4.977921977917001,4.977921977917001,4.977921977917001,1.0,1.0,2.8630485215881114,4.977917e-06,4.977921977917001,9,3.264563536317,4.977917e-06,4.977921977917001,10,0.5751493362670475,0.6558084981643382,False,False,8,8
chain10_c6,req8,25,8,14,3.35001951001616,3.35001951001616,3.35001951001616,3.35001951001616,3.35001951001616,3.35001951001616,1.0,1.0,1.181538907654884,3.35001616e-06,3.35001951001616,8,1.2525890893302238,3.35001616e-06,3.35001951001616,9,0.35269612732768363,0.3739050132648874,False,False,6,6
chain10_c6,req16,25,16,28,5.732509732504001,5.732509732504001,5.732509732504001,5.732509732504001,5.732509732504001,5.732509732504001,1.0,1.0,2.5854759714962148,5.732504e-06,5.732509732504001,9,3.1434392255600003,5.732504e-06,5.732509732504001,10,0.4510199009059267,0.5483530551612206,False,False,8,8
chain10_c6,req24,25,24,47,5.732509732504001,5.732509732504001,5.732509732504001,5.732509732504001,5.732509732504001,5.732509732504001,1.0,1.0,2.913759193677334,5.732504e-06,5.732509732504001,9,3.2859097652107785,5.732504e-06,5.732509732504001,10,0.5082868289182273,0.5732061380688611,False,False,8,8
chain10_c6,req8,26,8,14,4.586736586732001,4.586736586732001,4.586736586732001,4.586736586732001,4.586736586732001,4.586736586732001,1.0,1.0,0.6240975127939765,4.5867320000000005e-06,4.586736586732001,9,1.101097763364828,4.5867320000000005e-06,4.586736586732001,10,0.13606569747198827,0.2400612597963355,False,False,8,8
chain10_c6,req16,26,16,26,4.586736586732001,4.586736586732001,4.586736586732001,4.586736586732001,4.586736586732001,4.586736586732001,1.0,1.0,1.9726814703592288,0.0025554626728000016,4.586736586732001,9,1.9815211472765042,4.5867320000000005e-06,4.586736586732001,10,0.4300838805667588,0.4320111063295911,False,False,8,8
chain10_c6,req24,26,24,39,4.586736586732001,4.586736586732001,4.586736586732001,4.586736586732001,4.586736586732001,4.586736586732001,1.0,1.0,2.3356600464369177,1.7083471570520001,4.586736586732001,9,2.4057417937342405,0.0025554626728000016,4.586736586732001,10,0.5092204451402886,0.5244996629397253,False,False,8,8
chain10_c6,req8,27,8,9,5.299222299217001,5.299222299217001,5.299222299217001,5.299222299217001,5.299222299217001,5.299222299217001,1.0,1.0,1.7995359550864247,5.299217e-06,5.299222299217001,3,2.6496137992170006,5.299217e-06,5.299222299217001,4,0.3395849151963901,0.5000004999995,False,False,2,2
chain10_c6,req16,27,16,23,5.299222299217001,5.299222299217001,5.299222299217001,5.299222299217001,5.299222299217001,5.299222299217001,1.0,1.0,2.1200716655618894,5.299217e-06,5.299222299217001,9,2.41511472723415,5.299217e-06,5.299222299217001,10,0.40007222680111865,0.4557488987753922,False,False,8,8
chain10_c6,req24,27,24,38,5.299222299217001,5.299222299217001,5.299222299217001,5.299222299217001,5.299222299217001,5.299222299217001,1.0,1.0,3.5386360681456974,0.46127284139671193,5.299222299217001,9,3.2716709340594354,0.46127284139671193,5.299222299217001,10,0.6677651678565281,0.6173869955489222,False,False,8,8
chain10_c6,req8,28,8,14,3.88925388925,3.88925388925,3.88925388925,3.88925388925,0.39174291251223997,3.88925388925,0.10072443807153544,1.0,0.07205187558545201,3.88925e-06,0.39174291251223997,8,0.49618543265929066,3.88925e-06,3.88925388925,9,0.018525886362061702,0.12757856565516595,True,False,8,8
